('Total Revenue', '281,724,000,000', '245,122,000,000', '211,915,000,000', '198,270,000,000')
         801417 function calls (769620 primitive calls) in 18.461 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 sysconfig.py:675(_init_config_vars)
        1    0.000    0.000    0.000    0.000 encoder.py:388(_VarintBytes)
        2    0.000    0.000    0.001    0.001 util.py:1(<module>)
        2    0.000    0.000    0.000    0.000 const.py:311(merge_two_level_dicts)
        6    0.000    0.000    0.000    0.000 _exceptions.py:16(_display_as_base)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.001    0.001 dates.py:1(<module>)
        6    0.000    0.000    0.000    0.000 version.py:1(<module>)
        8    0.000    0.000    0.000    0.000 parse.py:688(unquote)
        1    0.000    0.000    0.001    0.001 sector.py:13(Sector)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
        2    0.000    0.000    0.001    0.000 indexing.py:1176(__getitem__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        2    0.000    0.000    0.000    0.000 {built-in method curl_cffi._wrapper.curl_easy_impersonate}
        1    0.000    0.000    0.011    0.011 einsumfunc.py:1(<module>)
        2    0.000    0.000    0.001    0.000 missing.py:261(_isna_array)
        1    0.000    0.000    0.001    0.001 floating.py:1(<module>)
        1    0.000    0.000    0.000    0.000 peewee.py:1708(Window)
        8    0.000    0.000    0.000    0.000 blocks.py:294(make_block_same_class)
        1    0.000    0.000    0.000    0.000 apply.py:770(FrameApply)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:365(DataFrame)
        2    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
       12    0.000    0.000    0.000    0.000 period.py:108(_field_accessor)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
       12    0.000    0.000    0.000    0.000 blocks.py:216(is_extension)
        7    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
       14    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        4    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
        1    0.000    0.000    0.001    0.001 overrides.py:1(<module>)
        1    0.000    0.000   15.874   15.874 data.py:24(wrapped)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        2    0.000    0.000    0.000    0.000 cookies.py:351(__bool__)
       10    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 python_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:889(uname)
        1    0.000    0.000    0.004    0.004 query.py:138(EquityQuery)
        1    0.000    0.000    0.000    0.000 datetimes.py:849(tz_convert)
        6    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
        1    0.000    0.000    0.000    0.000 monkeypatch.py:121(patchOrUnpatchMutableMappingSubclasshook)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        2    0.000    0.000    0.000    0.000 {built-in method curl_cffi._wrapper.curl_easy_cleanup}
        1    0.000    0.000    0.000    0.000 core.py:6752(__new__)
        1    0.000    0.000    0.000    0.000 encoding.py:1(<module>)
        4    0.000    0.000    0.000    0.000 peewee.py:4838(column)
        2    0.000    0.000    0.001    0.000 __init__.py:415(<genexpr>)
       13    0.000    0.000    0.000    0.000 typing.py:2846(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _linalg.py:118(SVDResult)
        1    0.000    0.000    0.000    0.000 peewee.py:972(__init__)
        1    0.000    0.000    0.000    0.000 string_arrow.py:1(<module>)
        2    0.000    0.000    0.000    0.000 curl.py:373(clean_after_perform)
        1    0.000    0.000    0.000    0.000 funds.py:12(FundsData)
       13    0.000    0.000    0.000    0.000 accessor.py:136(delegate_names)
        1    0.000    0.000    0.000    0.000 _normalize.py:1(<module>)
        4    0.000    0.000    0.000    0.000 locale.py:582(getlocale)
        2    0.000    0.000   15.868    7.934 session.py:660(get)
        8    0.000    0.000    0.000    0.000 peewee.py:5927(__iter__)
        3    0.000    0.000    0.042    0.014 __init__.py:707(__getattr__)
        1    0.000    0.000    0.001    0.001 containers.py:103(RepeatedScalarFieldContainer)
        7    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 peewee.py:7337(_normalize_model_select)
        2    0.000    0.000    0.000    0.000 missing.py:305(_isna_string_dtype)
        1    0.000    0.000    0.000    0.000 string_arrow.py:79(ArrowStringArray)
        1    0.000    0.000    0.004    0.004 platform.py:1040(_sys_version)
       14    0.000    0.000    0.000    0.000 query.py:90(<genexpr>)
        1    0.000    0.000    0.005    0.005 __meta__.py:1(<module>)
       14    0.000    0.000    0.000    0.000 blocks.py:744(dtype)
        1    0.000    0.000    0.000    0.000 taskgroups.py:1(<module>)
        4    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:491(__init__)
        1    0.000    0.000    0.001    0.001 datetimes.py:211(_maybe_cache)
        1    0.000    0.000    0.001    0.001 history.py:1(<module>)
        1    0.000    0.000    0.000    0.000 display.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lookup.py:1(<module>)
        1    0.000    0.000    0.131    0.131 _arraypad_impl.py:1(<module>)
       15    0.000    0.000    0.000    0.000 flags.py:55(allows_duplicate_labels)
       13    0.000    0.000    0.000    0.000 decoder.py:209(_SimpleDecoder)
       15    0.000    0.000    0.000    0.000 query.py:57(<genexpr>)
        3    0.000    0.000    0.000    0.000 __init__.py:149(user_cache_dir)
        1    0.000    0.000    0.000    0.000 css_match.py:76(_DocumentNav)
       14    0.000    0.000    0.000    0.000 {method 'start' of 're.Match' objects}
        6    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 cache.py:267(_initialise)
        1    0.000    0.000    0.000    0.000 constants.py:38(_SendfileMode)
       15    0.000    0.000    0.000    0.000 generic.py:363(attrs)
        1    0.000    0.000    0.001    0.001 _calamine.py:1(<module>)
        1    0.000    0.000    0.002    0.002 sector.py:1(<module>)
        1    0.000    0.000   15.999   15.999 base.py:427(get_income_stmt)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        2    0.000    0.000    0.000    0.000 feedparser.py:69(close)
        2    0.000    0.000    0.018    0.009 __init__.py:31(message_from_string)
        1    0.000    0.000    0.000    0.000 managers.py:2259(_consolidate)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.111    0.111 ticker.py:1(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:634(__init__)
        1    0.000    0.000    0.001    0.001 const.py:594(CurlSslVersion)
        2    0.000    0.000    0.000    0.000 _frozendict_py.py:40(__new__)
        4    0.000    0.000    0.000    0.000 locale.py:381(normalize)
        1    0.000    0.000    0.005    0.005 dataframe_protocol.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:3083(__init__)
        1    0.000    0.000    0.000    0.000 accessor.py:258(_wrap_result)
        1    0.000    0.000    0.001    0.001 _html5lib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.loads}
        1    0.000    0.000    0.000    0.000 grouper.py:66(Grouper)
        4    0.000    0.000    0.000    0.000 series.py:1480(_set_as_cached)
        2    0.000    0.000    0.002    0.001 peewee.py:3325(execute)
        4    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 getlimits.py:88(_str_smallest_subnormal)
        1    0.000    0.000    0.000    0.000 peewee.py:604(Context)
        1    0.000    0.000    0.000    0.000 _table_schema.py:1(<module>)
        1    0.000    0.000    0.001    0.001 const.py:570(CurlHttpVersion)
        4    0.000    0.000    0.001    0.000 peewee.py:4857(__sql__)
        1    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _adapters.py:41(__new__)
        1    0.000    0.000    0.001    0.001 containers.py:333(ScalarMap)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
       12    0.000    0.000    0.000    0.000 extension.py:110(inherit_names)
        1    0.000    0.000    0.003    0.003 _io.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:668(__new__)
        7    0.000    0.000    0.000    0.000 peewee.py:1620(__sql__)
        1    0.000    0.000    0.000    0.000 tile.py:1(<module>)
        3    0.000    0.000    0.000    0.000 base.py:7789(_unpack_nested_dtype)
        1    0.000    0.000    0.000    0.000 managers.py:2121(create_block_manager_from_column_arrays)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:69(_wrapreduction)
        1    0.000    0.000    0.000    0.000 __init__.py:365(Distribution)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dataframe_protocol.py:25(DlpackDeviceType)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        1    0.000    0.000    0.001    0.001 object_array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 peewee.py:876(_HashableSource)
        1    0.000    0.000    0.000    0.000 streams.py:418(StreamReader)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.011    0.011 tickers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:374(urlparse)
        5    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        4    0.000    0.000    0.000    0.000 blocks.py:255(fill_value)
        2    0.000    0.000    0.000    0.000 managers.py:1782(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 _iotools.py:452(StringConverter)
        1    0.000    0.000    0.001    0.001 peewee.py:6033(create_table)
        2    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        1    0.000    0.000    0.000    0.000 containers.py:442(MessageMap)
        1    0.000    0.000    0.000    0.000 wire_format.py:1(<module>)
        1    0.000    0.000    0.002    0.002 message_factory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:45(Response)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:174(Column)
        2    0.000    0.000    0.000    0.000 base.py:2751(inferred_type)
        1    0.000    0.000    0.000    0.000 peewee.py:5401(TimestampField)
        3    0.000    0.000    0.001    0.000 cookies.py:507(load)
       13    0.000    0.000    0.000    0.000 blocks.py:268(mgr_locs)
        1    0.000    0.000    0.001    0.001 generic.py:4046(take)
        1    0.000    0.000    0.002    0.002 _meta.py:1(<module>)
        4    0.000    0.000    0.000    0.000 decoder.py:297(_StructPackDecoder)
       12    0.000    0.000    0.000    0.000 __init__.py:672(__init__)
        1    0.000    0.000    0.001    0.001 analysis.py:1(<module>)
       12    0.000    0.000    0.000    0.000 peewee.py:5282(_date_part)
        1    0.000    0.000    0.000    0.000 sasreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 industry.py:1(<module>)
        8    0.000    0.000    0.000    0.000 managers.py:2264(<lambda>)
        3    0.000    0.000    0.000    0.000 base.py:4003(_check_indexing_method)
        1    0.000    0.000    0.000    0.000 __init__.py:876(hugepage_setup)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        2    0.000    0.000    0.001    0.000 <frozen posixpath>:431(realpath)
        1    0.000    0.000    0.000    0.000 peewee.py:2041(BaseQuery)
        2    0.000    0.000    0.008    0.004 __init__.py:383(from_name)
        4    0.000    0.000    0.000    0.000 series.py:1229(_get_value)
        2    0.000    0.000    0.000    0.000 curl.py:342(_ensure_cacert)
       10    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
        1    0.000    0.000    0.002    0.002 cache.py:345(initialise)
        1    0.000    0.000    0.000    0.000 stata.py:1120(StataReader)
      4/2    0.000    0.000    0.002    0.001 sysconfig.py:746(get_config_vars)
        2    0.000    0.000    0.000    0.000 feedparser.py:137(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
        2    0.000    0.000    0.001    0.001 datetimelike.py:416(_maybe_cast_listlike_indexer)
        3    0.000    0.000    0.000    0.000 peewee.py:6421(set_primary_key)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        4    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
        1    0.000    0.000    0.000    0.000 functools.py:732(_compose_mro)
       11    0.000    0.000    0.000    0.000 peewee.py:539(mapping)
        6    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
       12    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        7    0.000    0.000    0.000    0.000 utils.py:146(get_yf_logger)
       11    0.000    0.000    0.000    0.000 dataclasses.py:372(__init__)
        1    0.000    0.000    0.000    0.000 peewee.py:2701(Insert)
        1    0.000    0.000    0.000    0.000 __init__.py:189(Path)
        1    0.000    0.000    0.001    0.001 align.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:458(__init__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
